,transaction_date,symboling,normalized-losses,make,num-of-doors,wheel-base,length,width,height,curb-weight,num-of-cylinders,engine-size,fuel-system,bore,stroke,compression-ratio,horsepower,peak-rpm,city-mpg,highway-mpg,price,city-L/100km,horsepower-binned,diesel,gas,symboling_MinMaxScaler,normalized-losses_MinMaxScaler,wheel-base_MinMaxScaler,length_MinMaxScaler,width_MinMaxScaler,height_MinMaxScaler,curb-weight_MinMaxScaler,engine-size_MinMaxScaler,bore_MinMaxScaler,stroke_RobustScaler,compression-ratio_RobustScaler,horsepower_MinMaxScaler,peak-rpm_MinMaxScaler,city-mpg_MinMaxScaler,highway-mpg_MinMaxScaler,price_RobustScaler,city-L/100km_MinMaxScaler,diesel_RobustScaler,gas_RobustScaler,aspiration_std,aspiration_turbo,body-style_convertible,body-style_hardtop,body-style_hatchback,body-style_sedan,body-style_wagon,drive-wheels_4wd,drive-wheels_awd,drive-wheels_fwd,drive-wheels_rwd,engine-location_front,engine-location_rear,engine-type_dohc,engine-type_l,engine-type_ohc,engine-type_ohcf,engine-type_ohcv
49,2025-02-19,1,104,0.06989247311827956,1,93.1,0.7645362806343105,0.8916666666666667,54.1,1905,2,91,0.3225806451612903,3.03,3.15,9.0,68.0,5000.0,31,38,6795.0,7.580645161290323,1,0,1,0.6000000000000001,0.20418848167539266,0.22413793103448265,0.29268292682926855,0.3333333333333339,0.48181818181818237,0.16175329712955777,0.12345679012345678,0.34999999999999987,-0.4666666666666667,0.0,0.12578616352201255,0.346938775510204,0.4857142857142857,0.5789473684210527,-0.3652566336294307,0.23225806451612913,0.0,0.0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0
50,2025-02-20,1,113,0.06989247311827956,0,93.1,0.8015377222489188,0.8916666666666667,54.1,1945,2,91,0.3225806451612903,3.03,3.15,9.0,68.0,5000.0,31,38,6695.0,7.580645161290323,1,0,1,0.6000000000000001,0.2513089005235602,0.22413793103448265,0.4178861788617887,0.3333333333333339,0.48181818181818237,0.17726920093095422,0.12345679012345678,0.34999999999999987,-0.4666666666666667,0.0,0.12578616352201255,0.346938775510204,0.4857142857142857,0.5789473684210527,-0.37668161434977576,0.23225806451612913,0.0,0.0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0
51,2025-02-21,1,113,0.06989247311827956,0,93.1,0.8015377222489188,0.8916666666666667,54.1,1950,2,91,0.3225806451612903,3.08,3.15,9.0,68.0,5000.0,31,38,7395.0,7.580645161290323,1,0,1,0.6000000000000001,0.2513089005235602,0.22413793103448265,0.4178861788617887,0.3333333333333339,0.48181818181818237,0.17920868890612873,0.12345679012345678,0.3857142857142859,-0.4666666666666667,0.0,0.12578616352201255,0.346938775510204,0.4857142857142857,0.5789473684210527,-0.2967067493073605,0.23225806451612913,0.0,0.0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0
56,2025-02-26,1,129,0.06989247311827956,1,98.8,0.8543969245555022,0.9236111111111112,53.7,2385,2,122,0.3225806451612903,3.39,3.39,8.6,84.0,4800.0,26,32,8845.0,9.038461538461537,1,0,1,0.6000000000000001,0.3350785340314136,0.4206896551724135,0.5967479674796752,0.5299145299145307,0.4454545454545453,0.3479441427463149,0.25102880658436216,0.6071428571428574,0.3333333333333333,-0.5,0.2264150943396226,0.26530612244897966,0.3428571428571429,0.42105263157894735,-0.13104452886235754,0.35384615384615375,0.0,0.0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0
57,2025-02-27,0,115,0.06989247311827956,0,98.8,0.8543969245555022,0.9236111111111112,55.5,2410,2,122,0.3225806451612903,3.39,3.39,8.6,84.0,4800.0,26,32,8495.0,9.038461538461537,1,0,1,0.4,0.2617801047120419,0.4206896551724135,0.5967479674796752,0.5299145299145307,0.6090909090909093,0.3576415826221877,0.25102880658436216,0.6071428571428574,0.3333333333333333,-0.5,0.2264150943396226,0.26530612244897966,0.3428571428571429,0.42105263157894735,-0.17103196138356516,0.35384615384615375,0.0,0.0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0
58,2025-02-28,1,129,0.06989247311827956,1,98.8,0.8543969245555022,0.9236111111111112,53.7,2385,2,122,0.3225806451612903,3.39,3.39,8.6,84.0,4800.0,26,32,10595.0,9.038461538461537,1,0,1,0.6000000000000001,0.3350785340314136,0.4206896551724135,0.5967479674796752,0.5299145299145307,0.4454545454545453,0.3479441427463149,0.25102880658436216,0.6071428571428574,0.3333333333333333,-0.5,0.2264150943396226,0.26530612244897966,0.3428571428571429,0.42105263157894735,0.06889263374368056,0.35384615384615375,0.0,0.0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0
59,2025-03-01,0,115,0.06989247311827956,0,98.8,0.8543969245555022,0.9236111111111112,55.5,2410,2,122,0.3225806451612903,3.39,3.39,8.6,84.0,4800.0,26,32,10245.0,9.038461538461537,1,0,1,0.4,0.2617801047120419,0.4206896551724135,0.5967479674796752,0.5299145299145307,0.6090909090909093,0.3576415826221877,0.25102880658436216,0.6071428571428574,0.3333333333333333,-0.5,0.2264150943396226,0.26530612244897966,0.3428571428571429,0.42105263157894735,0.028905201222472938,0.35384615384615375,0.0,0.0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0
60,2025-02-03,0,122,0.06989247311827956,0,98.8,0.8543969245555022,0.9236111111111112,55.5,2443,2,122,0.10215053763440861,3.39,3.39,22.7,64.0,4650.0,36,42,10795.0,6.527777777777778,1,1,0,0.4,0.29842931937172773,0.4206896551724135,0.5967479674796752,0.5299145299145307,0.6090909090909093,0.37044220325833976,0.25102880658436216,0.6071428571428574,0.3333333333333333,17.124999999999982,0.10062893081761004,0.20408163265306123,0.6285714285714286,0.6842105263157894,0.09174259518437063,0.14444444444444454,1.0,-1.0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0
61,2025-03-03,0,115,0.06989247311827956,0,98.8,0.8543969245555022,0.9236111111111112,55.5,2425,2,122,0.3225806451612903,3.39,3.39,8.6,84.0,4800.0,26,32,11245.0,9.038461538461537,1,0,1,0.4,0.2617801047120419,0.4206896551724135,0.5967479674796752,0.5299145299145307,0.6090909090909093,0.36346004654771136,0.25102880658436216,0.6071428571428574,0.3333333333333333,-0.5,0.2264150943396226,0.26530612244897966,0.3428571428571429,0.42105263157894735,0.14315500842592327,0.35384615384615375,0.0,0.0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0
62,2025-04-03,0,118,0.06989247311827956,0,104.9,0.8409418548774628,0.9180555555555556,54.4,2670,2,140,0.46774193548387094,3.76,3.16,8.0,120.0,5000.0,19,27,18280.0,12.36842105263158,2,0,1,0.4,0.27748691099476436,0.6310344827586207,0.551219512195122,0.49572649572649663,0.5090909090909088,0.45849495733126444,0.32510288065843623,0.8714285714285712,-0.43333333333333257,-1.249999999999999,0.4528301886792453,0.346938775510204,0.14285714285714285,0.2894736842105263,0.9469024021021964,0.6315789473684212,0.0,0.0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0
63,2025-03-05,0,122,0.06989247311827956,0,104.9,0.8409418548774628,0.9180555555555556,54.4,2700,2,134,0.10215053763440861,3.43,3.64,22.0,72.0,4200.0,31,39,18344.0,7.580645161290323,1,1,0,0.4,0.29842931937172773,0.6310344827586207,0.551219512195122,0.49572649572649663,0.5090909090909088,0.47013188518231197,0.3004115226337449,0.6357142857142859,1.1666666666666659,16.249999999999986,0.15094339622641506,0.020408163265306145,0.4857142857142857,0.6052631578947367,0.9542143897632173,0.23225806451612913,1.0,-1.0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0
64,2025-06-03,-1,93,0.03763440860215054,0,110.0,0.9173474291206152,0.9763888888888888,56.5,3515,1,183,0.10215053763440861,3.58,3.64,21.5,123.0,4350.0,22,25,25552.0,10.681818181818182,2,1,0,0.2,0.14659685863874344,0.806896551724138,0.8097560975609759,0.8547008547008543,0.7000000000000002,0.7862684251357641,0.5020576131687242,0.7428571428571431,1.1666666666666659,15.624999999999986,0.4716981132075472,0.08163265306122436,0.2285714285714286,0.23684210526315785,1.7777270000856873,0.490909090909091,1.0,-1.0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0
65,2025-03-07,-1,93,0.03763440860215054,0,110.0,0.9173474291206152,0.9763888888888888,58.7,3750,1,183,0.46774193548387094,3.58,3.64,21.5,123.0,4350.0,22,25,28248.0,10.681818181818182,2,1,0,0.2,0.14659685863874344,0.806896551724138,0.8097560975609759,0.8547008547008543,0.9000000000000004,0.8774243599689682,0.5020576131687242,0.7428571428571431,1.1666666666666659,15.624999999999986,0.4716981132075472,0.08163265306122436,0.2285714285714286,0.23684210526315785,2.0857444803061895,0.490909090909091,1.0,-1.0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0
66,2025-08-03,0,93,0.03763440860215054,1,106.7,0.9010091302258528,0.9763888888888888,54.9,3495,1,183,0.10215053763440861,3.58,3.64,21.5,123.0,4350.0,22,25,28176.0,10.681818181818182,2,1,0,0.4,0.14659685863874344,0.693103448275862,0.7544715447154466,0.8547008547008543,0.5545454545454547,0.7785104732350658,0.5020576131687242,0.7428571428571431,1.1666666666666659,15.624999999999986,0.4716981132075472,0.08163265306122436,0.2285714285714286,0.23684210526315785,2.077518494187541,0.490909090909091,1.0,-1.0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0
67,2025-03-09,-1,93,0.03763440860215054,0,115.6,0.9735703988467084,0.9958333333333332,56.3,3770,1,183,0.10215053763440861,3.58,3.64,21.5,123.0,4350.0,22,25,31600.0,10.681818181818182,2,1,0,0.2,0.14659685863874344,0.9999999999999996,1.0,0.9743589743589736,0.6818181818181817,0.8851823118696664,0.5020576131687242,0.7428571428571431,1.1666666666666659,15.624999999999986,0.4716981132075472,0.08163265306122436,0.2285714285714286,0.23684210526315785,2.468709834052155,0.490909090909091,1.0,-1.0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0
68,2025-10-03,-1,122,0.03763440860215054,0,115.6,0.9735703988467084,0.9958333333333332,56.5,3740,0,234,0.46774193548387094,3.46,3.1,8.3,155.0,4750.0,16,18,34184.0,14.6875,2,0,1,0.2,0.29842931937172773,0.9999999999999996,1.0,0.9743589743589736,0.7000000000000002,0.8735453840186191,0.7119341563786008,0.6571428571428573,-0.6333333333333326,-0.8749999999999983,0.6729559748427673,0.24489795918367352,0.05714285714285716,0.05263157894736842,2.7639313358658706,0.8250000000000002,0.0,0.0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1
69,2025-03-11,3,142,0.03763440860215054,1,96.6,0.8664103796251803,0.9791666666666666,50.8,3685,0,234,0.46774193548387094,3.46,3.1,8.3,155.0,4750.0,16,18,35056.0,14.6875,2,0,1,1.0,0.4031413612565445,0.34482758620689635,0.6373983739837401,0.8717948717948714,0.18181818181818166,0.8522110162916989,0.7119341563786008,0.6571428571428573,-0.6333333333333326,-0.8749999999999983,0.6729559748427673,0.24489795918367352,0.05714285714285716,0.05263157894736842,2.8635571677472793,0.8250000000000002,0.0,0.0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1
71,2025-03-13,1,122,0.03763440860215054,1,112.0,0.957232099951946,1.0,55.4,3715,0,304,0.46774193548387094,3.8,3.35,8.0,184.0,4500.0,14,16,45400.0,16.785714285714285,0,0,1,0.6000000000000001,0.29842931937172773,0.875862068965517,0.9447154471544712,1.0,0.5999999999999996,0.8638479441427462,1.0,0.9000000000000001,0.2,-1.249999999999999,0.8553459119496855,0.1428571428571428,0.0,0.0,4.04535717345977,1.0,0.0,0.0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1
72,2025-03-14,1,122,0.005376344086021506,1,102.7,0.8572801537722249,0.9444444444444444,54.8,2910,2,140,0.46774193548387094,3.78,3.12,8.0,175.0,5000.0,19,24,16503.0,12.36842105263158,0,0,1,0.6000000000000001,0.29842931937172773,0.5551724137931036,0.6065040650406504,0.6581196581196584,0.545454545454545,0.5515903801396431,0.32510288065843623,0.8857142857142855,-0.5666666666666659,-1.249999999999999,0.7987421383647798,0.346938775510204,0.14285714285714285,0.21052631578947367,0.7438804947016652,0.6315789473684212,0.0,0.0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0
73,2025-03-15,2,161,0.05913978494623656,1,93.7,0.7558865929841423,0.8944444444444445,50.8,1918,2,92,0.3225806451612903,2.97,3.23,9.4,68.0,5500.0,37,41,5389.0,6.351351351351353,1,0,1,0.8,0.5026178010471205,0.2448275862068967,0.2634146341463417,0.35042735042735096,0.18181818181818166,0.16679596586501166,0.12757201646090538,0.30714285714285716,-0.2,0.5,0.12578616352201255,0.5510204081632655,0.6571428571428573,0.6578947368421053,-0.5258918625574819,0.1297297297297299,0.0,0.0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0
74,2025-03-16,2,161,0.05913978494623656,1,93.7,0.7558865929841423,0.8944444444444445,50.8,1944,2,92,0.3225806451612903,2.97,3.23,9.4,68.0,5500.0,31,38,6189.0,7.580645161290323,1,0,1,0.8,0.5026178010471205,0.2448275862068967,0.2634146341463417,0.35042735042735096,0.18181818181818166,0.17688130333591934,0.12757201646090538,0.30714285714285716,-0.2,0.5,0.12578616352201255,0.5510204081632655,0.4857142857142857,0.5789473684210527,-0.43449201679472166,0.23225806451612913,0.0,0.0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0
75,2025-03-17,2,161,0.03763440860215054,1,93.7,0.7558865929841423,0.8944444444444445,50.8,2004,2,92,0.3225806451612903,2.97,3.23,9.4,68.0,5500.0,31,38,6669.0,7.580645161290323,1,0,1,0.8,0.5026178010471205,0.2448275862068967,0.2634146341463417,0.35042735042735096,0.18181818181818166,0.20015515903801395,0.12757201646090538,0.30714285714285716,-0.2,0.5,0.12578616352201255,0.5510204081632655,0.4857142857142857,0.5789473684210527,-0.3796521093370655,0.23225806451612913,0.0,0.0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0
76,2025-03-18,1,161,0.05913978494623656,1,93.0,0.7558865929841423,0.8861111111111111,50.8,2145,2,98,0.043010752688172046,3.03,3.39,7.6,102.0,5500.0,24,30,7689.0,9.791666666666666,2,0,1,0.6000000000000001,0.5026178010471205,0.2206896551724138,0.2634146341463417,0.29914529914529897,0.18181818181818166,0.25484871993793634,0.15226337448559674,0.34999999999999987,0.3333333333333333,-1.749999999999999,0.339622641509434,0.5510204081632655,0.28571428571428575,0.368421052631579,-0.26311730598954614,0.4166666666666667,0.0,0.0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0
77,2025-03-19,3,153,0.05913978494623656,1,96.3,0.8313310908217203,0.9083333333333334,49.4,2370,2,110,0.043010752688172046,3.17,3.46,7.5,116.0,5500.0,23,30,9959.0,10.217391304347826,2,0,1,1.0,0.4607329842931937,0.3344827586206893,0.5186991869918698,0.435897435897437,0.054545454545454675,0.34212567882079126,0.20164609053497945,0.44999999999999996,0.5666666666666659,-1.8749999999999984,0.4276729559748428,0.5510204081632655,0.2571428571428572,0.368421052631579,-0.0037702436377138613,0.45217391304347837,0.0,0.0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0
78,2025-03-20,3,153,0.05913978494623656,1,96.3,0.8313310908217203,0.9083333333333334,49.4,2328,2,122,0.3225806451612903,3.35,3.46,8.5,88.0,5000.0,25,32,8499.0,9.4,1,0,1,1.0,0.4607329842931937,0.3344827586206893,0.5186991869918698,0.435897435897437,0.054545454545454675,0.32583397982932505,0.25102880658436216,0.5785714285714285,0.5666666666666659,-0.6249999999999994,0.2515723270440251,0.346938775510204,0.31428571428571433,0.42105263157894735,-0.17057496215475138,0.38400000000000006,0.0,0.0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0
79,2025-03-21,3,122,0.05913978494623656,1,95.9,0.8322921672272945,0.9208333333333332,50.2,2833,2,156,0.043010752688172046,3.58,3.86,7.0,145.0,5000.0,19,24,12629.0,12.36842105263158,2,0,1,1.0,0.29842931937172773,0.3206896551724139,0.5219512195121947,0.5128205128205119,0.12727272727272787,0.5217222653219551,0.3909465020576132,0.7428571428571431,1.8999999999999977,-2.499999999999998,0.610062893081761,0.346938775510204,0.14285714285714285,0.21052631578947367,0.30127674159549855,0.6315789473684212,0.0,0.0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0
81,2025-03-23,3,122,0.05913978494623656,1,95.9,0.8322921672272945,0.9208333333333332,50.2,2926,2,156,0.043010752688172046,3.59,3.86,7.0,145.0,5000.0,19,24,14489.0,12.36842105263158,2,0,1,1.0,0.29842931937172773,0.3206896551724139,0.5219512195121947,0.5128205128205119,0.12727272727272787,0.5577967416602017,0.3909465020576132,0.7499999999999998,1.8999999999999977,-2.499999999999998,0.610062893081761,0.346938775510204,0.14285714285714285,0.21052631578947367,0.5137813829939162,0.6315789473684212,0.0,0.0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0
82,2025-03-24,1,125,0.05913978494623656,0,96.3,0.8284478616049976,0.9083333333333334,51.6,2365,2,122,0.3225806451612903,3.35,3.46,8.5,88.0,5000.0,25,32,6989.0,9.4,1,0,1,0.6000000000000001,0.3141361256544503,0.3344827586206893,0.5089430894308946,0.435897435897437,0.25454545454545485,0.34018619084561674,0.25102880658436216,0.5785714285714285,0.5666666666666659,-0.6249999999999994,0.2515723270440251,0.346938775510204,0.31428571428571433,0.42105263157894735,-0.3430921710319614,0.38400000000000006,0.0,0.0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0
83,2025-03-25,1,125,0.05913978494623656,0,96.3,0.8284478616049976,0.9083333333333334,51.6,2405,2,122,0.3225806451612903,3.35,3.46,8.5,88.0,5000.0,25,32,8189.0,9.4,1,0,1,0.6000000000000001,0.3141361256544503,0.3344827586206893,0.5089430894308946,0.435897435897437,0.25454545454545485,0.3557020946470132,0.25102880658436216,0.5785714285714285,0.5666666666666659,-0.6249999999999994,0.2515723270440251,0.346938775510204,0.31428571428571433,0.42105263157894735,-0.20599240238782096,0.38400000000000006,0.0,0.0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0
84,2025-03-26,1,125,0.05913978494623656,0,96.3,0.8284478616049976,0.9083333333333334,51.6,2403,2,110,0.043010752688172046,3.17,3.46,7.5,116.0,5500.0,23,30,9279.0,10.217391304347826,2,0,1,0.6000000000000001,0.3141361256544503,0.3344827586206893,0.5089430894308946,0.435897435897437,0.25454545454545485,0.3549262994569433,0.20164609053497945,0.44999999999999996,0.5666666666666659,-1.8749999999999984,0.4276729559748428,0.5510204081632655,0.2571428571428572,0.368421052631579,-0.0814601125360601,0.45217391304347837,0.0,0.0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0
85,2025-03-27,-1,137,0.05913978494623656,0,96.3,0.8284478616049976,0.9083333333333334,51.6,2403,2,110,0.043010752688172046,3.17,3.46,7.5,116.0,5500.0,23,30,9279.0,10.217391304347826,2,0,1,0.2,0.3769633507853403,0.3344827586206893,0.5089430894308946,0.435897435897437,0.25454545454545485,0.3549262994569433,0.20164609053497945,0.44999999999999996,0.5666666666666659,-1.8749999999999984,0.4276729559748428,0.5510204081632655,0.2571428571428572,0.368421052631579,-0.0814601125360601,0.45217391304347837,0.0,0.0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0
86,2025-03-28,1,128,0.0913978494623656,1,94.5,0.794329649207112,0.8861111111111111,54.5,1889,2,97,0.3225806451612903,3.15,3.29,9.4,69.0,5200.0,31,37,5499.0,7.580645161290323,1,0,1,0.6000000000000001,0.3298429319371728,0.27241379310344804,0.3934959349593501,0.29914529914529897,0.5181818181818185,0.15554693560899924,0.14814814814814814,0.4357142857142857,0.0,0.5,0.13207547169811318,0.4285714285714286,0.4857142857142857,0.5526315789473684,-0.5133243837651024,0.23225806451612913,0.0,0.0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0
87,2025-03-29,1,128,0.0913978494623656,1,94.5,0.794329649207112,0.8861111111111111,54.5,2017,2,103,0.10215053763440861,2.99,3.47,21.9,55.0,4800.0,45,50,7099.0,5.222222222222221,1,1,0,0.6000000000000001,0.3298429319371728,0.27241379310344804,0.3934959349593501,0.29914529914529897,0.5181818181818185,0.20519782777346784,0.1728395061728395,0.32142857142857184,0.6,16.124999999999982,0.04402515723270439,0.26530612244897966,0.8857142857142857,0.894736842105263,-0.33052469223958186,0.03555555555555556,1.0,-1.0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0
88,2025-03-30,1,128,0.0913978494623656,1,94.5,0.794329649207112,0.8861111111111111,54.5,1918,2,97,0.3225806451612903,3.15,3.29,9.4,69.0,5200.0,31,37,6649.0,7.580645161290323,1,0,1,0.6000000000000001,0.3298429319371728,0.27241379310344804,0.3934959349593501,0.29914529914529897,0.5181818181818185,0.16679596586501166,0.14814814814814814,0.4357142857142857,0.0,0.5,0.13207547169811318,0.4285714285714286,0.4857142857142857,0.5526315789473684,-0.3819371054811345,0.23225806451612913,0.0,0.0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0
89,2025-03-31,1,122,0.0913978494623656,0,94.5,0.794329649207112,0.8861111111111111,54.5,1938,2,97,0.3225806451612903,3.15,3.29,9.4,69.0,5200.0,31,37,6849.0,7.580645161290323,1,0,1,0.6000000000000001,0.29842931937172773,0.27241379310344804,0.3934959349593501,0.29914529914529897,0.5181818181818185,0.17455391776570983,0.14814814814814814,0.4357142857142857,0.0,0.5,0.13207547169811318,0.4285714285714286,0.4857142857142857,0.5526315789473684,-0.35908714404044445,0.23225806451612913,0.0,0.0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0
90,2025-01-04,1,103,0.0913978494623656,0,94.5,0.8178760211436809,0.8861111111111111,53.5,2024,2,97,0.3225806451612903,3.15,3.29,9.4,69.0,5200.0,31,37,7349.0,7.580645161290323,1,0,1,0.6000000000000001,0.19895287958115188,0.27241379310344804,0.47317073170731705,0.29914529914529897,0.4272727272727277,0.20791311093871212,0.14814814814814814,0.4357142857142857,0.0,0.5,0.13207547169811318,0.4285714285714286,0.4857142857142857,0.5526315789473684,-0.3019622404387193,0.23225806451612913,0.0,0.0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0
91,2025-04-02,1,128,0.0913978494623656,1,94.5,0.794329649207112,0.8861111111111111,54.5,1951,2,97,0.3225806451612903,3.15,3.29,9.4,69.0,5200.0,31,37,7299.0,7.580645161290323,1,0,1,0.6000000000000001,0.3298429319371728,0.27241379310344804,0.3934959349593501,0.29914529914529897,0.5181818181818185,0.17959658650116372,0.14814814814814814,0.4357142857142857,0.0,0.5,0.13207547169811318,0.4285714285714286,0.4857142857142857,0.5526315789473684,-0.3076747307988918,0.23225806451612913,0.0,0.0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0
92,2025-03-04,1,128,0.0913978494623656,1,94.5,0.7957712638154734,0.8861111111111111,53.3,2028,2,97,0.3225806451612903,3.15,3.29,9.4,69.0,5200.0,31,37,7799.0,7.580645161290323,1,0,1,0.6000000000000001,0.3298429319371728,0.27241379310344804,0.39837398373983746,0.29914529914529897,0.40909090909090917,0.20946470131885186,0.14814814814814814,0.4357142857142857,0.0,0.5,0.13207547169811318,0.4285714285714286,0.4857142857142857,0.5526315789473684,-0.2505498271971666,0.23225806451612913,0.0,0.0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0
93,2025-04-04,1,122,0.0913978494623656,0,94.5,0.794329649207112,0.8861111111111111,54.5,1971,2,97,0.3225806451612903,3.15,3.29,9.4,69.0,5200.0,31,37,7499.0,7.580645161290323,1,0,1,0.6000000000000001,0.29842931937172773,0.27241379310344804,0.3934959349593501,0.29914529914529897,0.5181818181818185,0.1873545384018619,0.14814814814814814,0.4357142857142857,0.0,0.5,0.13207547169811318,0.4285714285714286,0.4857142857142857,0.5526315789473684,-0.2848247693582017,0.23225806451612913,0.0,0.0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0
94,2025-05-04,1,103,0.0913978494623656,0,94.5,0.8178760211436809,0.8861111111111111,53.5,2037,2,97,0.3225806451612903,3.15,3.29,9.4,69.0,5200.0,31,37,7999.0,7.580645161290323,1,0,1,0.6000000000000001,0.19895287958115188,0.27241379310344804,0.47317073170731705,0.29914529914529897,0.4272727272727277,0.212955779674166,0.14814814814814814,0.4357142857142857,0.0,0.5,0.13207547169811318,0.4285714285714286,0.4857142857142857,0.5526315789473684,-0.22769986575647655,0.23225806451612913,0.0,0.0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0
95,2025-04-06,2,168,0.0913978494623656,1,95.1,0.7803940413262855,0.8861111111111111,53.3,2008,2,97,0.3225806451612903,3.15,3.29,9.4,69.0,5200.0,31,37,8249.0,7.580645161290323,1,0,1,0.8,0.5392670157068062,0.29310344827586166,0.34634146341463445,0.29914529914529897,0.40909090909090917,0.20170674941815359,0.14814814814814814,0.4357142857142857,0.0,0.5,0.13207547169811318,0.4285714285714286,0.4857142857142857,0.5526315789473684,-0.19913741395561396,0.23225806451612913,0.0,0.0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0
96,2025-07-04,0,106,0.0913978494623656,0,97.2,0.8332532436328689,0.9055555555555556,54.7,2324,2,120,0.3225806451612903,3.33,3.47,8.5,97.0,5200.0,27,34,8949.0,8.703703703703704,1,0,1,0.4,0.21465968586387435,0.3655172413793104,0.5252032520325205,0.4188034188034191,0.536363636363637,0.3242823894491854,0.24279835390946503,0.5642857142857143,0.6,-0.6249999999999994,0.30817610062893086,0.4285714285714286,0.3714285714285714,0.4736842105263157,-0.1191625489131987,0.325925925925926,0.0,0.0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0
97,2025-04-08,0,106,0.0913978494623656,0,97.2,0.8332532436328689,0.9055555555555556,54.7,2302,2,120,0.3225806451612903,3.33,3.47,8.5,97.0,5200.0,27,34,9549.0,8.703703703703704,1,0,1,0.4,0.21465968586387435,0.3655172413793104,0.5252032520325205,0.4188034188034191,0.536363636363637,0.3157486423584174,0.24279835390946503,0.5642857142857143,0.6,-0.6249999999999994,0.30817610062893086,0.4285714285714286,0.3714285714285714,0.4736842105263157,-0.0506126645911285,0.325925925925926,0.0,0.0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0
98,2025-09-04,0,128,0.0913978494623656,0,100.4,0.8731379144641999,0.9236111111111112,55.1,3095,3,181,0.46774193548387094,3.43,3.27,9.0,152.0,5200.0,17,22,13499.0,13.823529411764708,2,0,1,0.4,0.3298429319371728,0.4758620689655175,0.6601626016260163,0.5299145299145307,0.5727272727272732,0.6233514352211016,0.4938271604938272,0.6357142857142859,-0.06666666666666667,0.0,0.6540880503144654,0.4285714285714286,0.08571428571428574,0.1578947368421053,0.40067407386250037,0.7529411764705887,0.0,0.0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1
99,2025-04-10,0,108,0.0913978494623656,0,100.4,0.8870735223450265,0.9236111111111112,56.1,3296,3,181,0.46774193548387094,3.43,3.27,9.0,152.0,5200.0,17,22,14399.0,13.823529411764708,2,0,1,0.4,0.22513089005235604,0.4758620689655175,0.7073170731707319,0.5299145299145307,0.663636363636364,0.7013188518231186,0.4938271604938272,0.6357142857142859,-0.06666666666666667,0.0,0.6540880503144654,0.4285714285714286,0.08571428571428574,0.1578947368421053,0.5034989003456056,0.7529411764705887,0.0,0.0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1
